"","key_resp_7.keys","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials_2.ran","id","series_0","series_1","acss_0","acss_1","comparison","id.","Płeć.","Wiek.","date","expName","psychopyVersion","OS","frameRate","STUDY_ID","SESSION_ID","key_resp_5.keys","key_resp_5.corr","key_resp_5.rt","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","key_resp_7.rt"
"60",NA,0,59,59,33,1,"5f19902fd2b95f025c1b0ff3","ROOOORO","ROOOORR",20.83779602,22.03072203,"series_1","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","",NA,"",NA,NA,NA,NA,NA,NA
"61",NA,0,60,60,20,1,"5f19902fd2b95f025c1b0ff3","OROROOO","OROROOR",21.31236711,21.90565814,"series_1","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","",NA,"",NA,NA,NA,NA,NA,NA
"62",NA,0,61,61,53,1,"5f19902fd2b95f025c1b0ff3","RRORORO","RRORORR",20.71309134,21.90565814,"series_1","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","",NA,"",NA,NA,NA,NA,NA,NA
"63",NA,0,62,62,28,1,"5f19902fd2b95f025c1b0ff3","ORRROOO","ORRROOR",22.24142883,22.53364006,"series_1","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","",NA,"",NA,NA,NA,NA,NA,NA
"64",NA,0,63,63,12,1,"5f19902fd2b95f025c1b0ff3","OORROOO","OORROOR",21.30250474,22.02786418,"series_1","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","",NA,"",NA,NA,NA,NA,NA,NA
"65",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","0",NA,"",0,0,0,0,1,NA
"66",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[1.6990999999642327]",1,0,1,0,1,NA
"67",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[1.4269000000357437]",2,0,2,0,1,NA
"68",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.5507999999523463]",3,0,3,0,1,NA
"69",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.7616999999880818]",4,0,4,0,1,NA
"70",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.43200000000001637]",5,0,5,0,1,NA
"71",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.3523999999762282]",6,0,6,0,1,NA
"72",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.23019999998814455]",7,0,7,0,1,NA
"73",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.3419000000357073]",8,0,8,0,1,NA
"74",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.2306000000238555]",9,0,9,0,1,NA
"75",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.3410999999642854]",10,0,10,0,1,NA
"76",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.2663000000119382]",11,0,11,0,1,NA
"77",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.2541999999880318]",12,0,12,0,1,NA
"78",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.2685999999641808]",13,0,13,0,1,NA
"79",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.21730000001184635]",14,0,14,0,1,NA
"80",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.23960000002387005]",15,0,15,0,1,NA
"81",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.2273999999761145]",16,0,16,0,1,NA
"82",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma"",""comma""]",0,"[0.24049999999999727,0.7529000000357655]",17,0,17,0,1,NA
"83",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.4003999999761163]",18,0,18,0,1,NA
"84",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.1423999999760781]",19,0,19,0,1,NA
"85",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.21880000001192457]",20,0,20,0,1,NA
"86",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.025100000023940083]",21,0,21,0,1,NA
"87",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma"",""period""]",0,"[0.2168999999762491,1.961500000000001]",22,0,22,0,1,NA
"88",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[1.81169999998815]",23,0,23,0,1,NA
"89",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","0",0,"",24,0,24,0,1,NA
"90",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.24450000000001637]",25,0,25,0,1,NA
"91",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.2206000000237509]",26,0,26,0,1,NA
"92",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.2528999999761936]",27,0,27,0,1,NA
"93",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.4364000000357464]",28,0,28,0,1,NA
"94",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.23610000002383913]",29,0,29,0,1,NA
"95",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.23550000000000182]",30,0,30,0,1,NA
"96",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.23680000001195367]",31,0,31,0,1,NA
"97",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.2235000000000582]",32,0,32,0,1,NA
"98",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma"",""comma""]",0,"[0.37770000004775284,0.7342000000477356]",33,0,33,0,1,NA
"99",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.331599999964169]",34,0,34,0,1,NA
"100",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.4542999999523545]",35,0,35,0,1,NA
"101",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.22500000000002274]",36,0,36,0,1,NA
"102",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period"",""comma""]",0,"[0.11289999997609357,1.8358999999761636]",37,0,37,0,1,NA
"103",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","0",0,"",38,0,38,0,1,NA
"104",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.24099999999998545]",39,0,39,0,1,NA
"105",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.3216999999881409]",40,0,40,0,1,NA
"106",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.22500000000002274]",41,0,41,0,1,NA
"107",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.24890000003574642]",42,0,42,0,1,NA
"108",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.2816999999881773]",43,0,43,0,1,NA
"109",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.4978999999760845]",44,0,44,0,1,NA
"110",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.2848000000119555]",45,0,45,0,1,NA
"111",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.25589999997612267]",46,0,46,0,1,NA
"112",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.25639999997611085]",47,0,47,0,1,NA
"113",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.26560000002382367]",48,0,48,0,1,NA
"114",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma"",""comma""]",0,"[0.30440000003579826,1.0088000000120019]",49,0,49,0,1,NA
"115",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.9371999999881382]",50,0,50,0,1,NA
"116",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.4291999999879863]",51,0,51,0,1,NA
"117",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.4083000000118773]",52,0,52,0,1,NA
"118",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.4479999999999791]",53,0,53,0,1,NA
"119",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.2860000000000582]",54,0,54,0,1,NA
"120",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""period""]",0,"[0.2726000000238855]",55,0,55,0,1,NA
"121",NA,NA,NA,NA,NA,NA,"5f19902fd2b95f025c1b0ff3","","",NA,NA,"","5f19902fd2b95f025c1b0ff3","Kobieta",21,"2021-09-06_19h25.49.703","rantool2","2021.1.4","Win32",59.80145916,"6135e006383e6ea6c3d06a28","61364e8bec0861deeaaa7597","[""comma""]",0,"[0.26349999999990814]",56,0,56,0,1,NA
